-3	-3	-3	0	399709525299	12781
-3	-3	-3	1	4006204311761	129804
-3	-3	-3	2	531102359157	72554
-2	-2	-2	0	115870784	9550
-2	-2	-2	1	454906152	68950
-2	-2	-2	2	87081747	35469
-1	-1	0	0	2353656	1372
-1	-1	0	1	8294405	9913
-1	-1	0	2	2015102	4832
-1	-1	1	1	8945456	18001
-1	-1	1	2	5034611	23302
-1	-1	2	2	851171	7104
0	0	0	0	86787	158
0	0	0	1	292589	969
0	0	0	2	87634	478
0	0	1	1	303332	2300
0	0	1	2	221227	2447
0	0	2	2	47774	782
0	1	1	1	71361	922
0	1	1	2	92794	1961
0	1	2	2	46625	1307
0	2	2	2	8843	324
1	1	1	1	1142	30
1	1	1	2	2519	62
1	1	2	2	2240	80
1	2	2	2	929	31
2	2	2	2	159	3
