-3	-3	-3	0	63255080	1643
-3	-3	-3	1	25793267	1478
-3	-3	-3	2	43773373	5141
-2	-2	-2	0	14869425	3612
-2	-2	-2	1	4540111	2716
-2	-2	-2	2	6394878	8297
-1	-1	0	0	1917951	1566
-1	-1	0	1	938096	1599
-1	-1	0	2	1186961	4377
-1	-1	1	1	125236	341
-1	-1	1	2	379489	2417
-1	-1	2	2	251279	2537
0	0	0	0	190352	324
0	0	0	1	149064	642
0	0	0	2	183860	1377
0	0	1	1	42065	398
0	0	1	2	112454	1528
0	0	2	2	70962	1706
0	1	1	1	4587	59
0	1	1	2	20871	449
0	1	2	2	28014	963
0	2	2	2	12422	874
1	1	1	1	159	2
1	1	1	2	951	21
1	1	2	2	1576	51
1	2	2	2	1380	127
2	2	2	2	516	83
