-3	-3	-3	0	97335682627905	5146
-3	-3	-3	1	13491923544191	709
-3	-3	-3	2	28553309578	414
-2	-2	-2	0	556669915114	1941
-2	-2	-2	1	35378195025	275
-2	-2	-2	2	166110813	149
-1	-1	0	0	14767358742	759
-1	-1	0	1	1363148322	205
-1	-1	0	2	15237475	116
-1	-1	1	1	34197834	27
-1	-1	1	2	1918490	36
-1	-1	2	2	34648	4
0	0	0	0	683068908	410
0	0	0	1	86764014	168
0	0	0	2	2501163	82
0	0	1	1	3983830	53
0	0	1	2	600412	86
0	0	2	2	34395	25
0	1	1	1	121991	10
0	1	1	2	59464	36
0	1	2	2	14018	34
0	2	2	2	2024	15
1	1	1	1	2365	1
1	1	1	2	3063	4
1	1	2	2	2135	8
1	2	2	2	994	11
2	2	2	2	316	9
