-3	-3	-3	0	1151780362	291
-3	-3	-3	1	82417796	156
-3	-3	-3	2	34547985	493
-2	-2	-2	0	515818673	1174
-2	-2	-2	1	35491252	517
-2	-2	-2	2	15513750	1648
-1	-1	0	0	108378857	963
-1	-1	0	1	14908839	793
-1	-1	0	2	6967047	1720
-1	-1	1	1	1054402	206
-1	-1	1	2	1442052	1284
-1	-1	2	2	539724	1801
0	0	0	0	19395761	652
0	0	0	1	4449061	714
0	0	0	2	2201004	1352
0	0	1	1	711439	384
0	0	1	2	1067558	1906
0	0	2	2	450136	2244
0	1	1	1	60506	89
0	1	1	2	188178	873
0	1	2	2	222888	2652
0	2	2	2	99332	2744
1	1	1	1	1641	4
1	1	1	2	9022	98
1	1	2	2	22309	513
1	2	2	2	26932	1279
2	2	2	2	13956	1295
