-3	-3	-3	0	5357840426	27896
-3	-3	-3	1	653229677	10021
-3	-3	-3	2	187593853	13682
-2	-2	-2	0	1211614926	50866
-2	-2	-2	1	153877927	17220
-2	-2	-2	2	47464479	21033
-1	-1	0	0	290359796	54424
-1	-1	0	1	74694638	33901
-1	-1	0	2	22831850	33791
-1	-1	1	1	7133606	6520
-1	-1	1	2	5826898	15077
-1	-1	2	2	906202	7104
0	0	0	0	68650510	54219
0	0	0	1	31209074	60774
0	0	0	2	12029000	56726
0	0	1	1	7094126	30801
0	0	1	2	7628616	70357
0	0	2	2	1983293	40660
0	1	1	1	874835	8077
0	1	1	2	1883904	33435
0	1	2	2	1452702	50338
0	2	2	2	525003	32824
1	1	1	1	48505	816
1	1	1	2	187775	5832
1	1	2	2	316099	17301
1	2	2	2	329347	29625
2	2	2	2	194891	29145
