-3	-3	-3	0	2309527090	7096
-3	-3	-3	1	291195255	2248
-3	-3	-3	2	66642059	2544
-2	-2	-2	0	474846191	13170
-2	-2	-2	1	60811034	3889
-2	-2	-2	2	15336041	3595
-1	-1	0	0	107210276	14125
-1	-1	0	1	27677599	8373
-1	-1	0	2	6861282	6245
-1	-1	1	1	2542191	1366
-1	-1	1	2	1749562	2560
-1	-1	2	2	254816	1079
0	0	0	0	23968841	12199
0	0	0	1	11080850	12888
0	0	0	2	3549666	10072
0	0	1	1	2437550	6126
0	0	1	2	2213525	11715
0	0	2	2	517387	6180
0	1	1	1	286113	1547
0	1	1	2	524914	5410
0	1	2	2	368319	7154
0	2	2	2	126714	4622
1	1	1	1	15272	150
1	1	1	2	51121	930
1	1	2	2	77730	2383
1	2	2	2	73732	3813
2	2	2	2	40213	3676
