-3	-3	-3	0	797703648	160
-3	-3	-3	1	61353043	88
-3	-3	-3	2	24776970	252
-2	-2	-2	0	330621831	816
-2	-2	-2	1	24326309	381
-2	-2	-2	2	10200949	879
-1	-1	0	0	67796210	677
-1	-1	0	1	9892024	602
-1	-1	0	2	4417152	1177
-1	-1	1	1	725095	145
-1	-1	1	2	954264	802
-1	-1	2	2	346585	1239
0	0	0	0	12004608	420
0	0	0	1	2911745	526
0	0	0	2	1373677	826
0	0	1	1	478896	288
0	0	1	2	687156	1216
0	0	2	2	280298	1427
0	1	1	1	41340	70
0	1	1	2	123040	569
0	1	2	2	141271	1744
0	2	2	2	60307	1738
1	1	1	1	1169	2
1	1	1	2	6183	66
1	1	2	2	14341	350
1	2	2	2	16672	856
2	2	2	2	8628	844
