-3	-3	-3	0	3611918245	1102
-3	-3	-3	1	278223761	546
-3	-3	-3	2	60132201	1435
-2	-2	-2	0	1226360649	1851
-2	-2	-2	1	95742688	849
-2	-2	-2	2	24317058	1672
-1	-1	0	0	179077670	1239
-1	-1	0	1	26452130	861
-1	-1	0	2	7451023	1511
-1	-1	1	1	1869478	214
-1	-1	1	2	1508468	876
-1	-1	2	2	317438	684
0	0	0	0	22750060	620
0	0	0	1	5589037	694
0	0	0	2	1817390	979
0	0	1	1	902229	377
0	0	1	2	941657	1430
0	0	2	2	271851	1317
0	1	1	1	74851	84
0	1	1	2	162455	625
0	1	2	2	134812	1290
0	2	2	2	43660	1014
1	1	1	1	2228	7
1	1	1	2	9338	75
1	1	2	2	16539	350
1	2	2	2	15701	610
2	2	2	2	7043	456
