-3	-3	-3	0	690993014928	6049
-3	-3	-3	1	8064523942051	124030
-3	-3	-3	2	1629978595238	70188
-2	-2	-2	0	98500443	4043
-2	-2	-2	1	467677435	57752
-2	-2	-2	2	121069767	29619
-1	-1	0	0	1063559	353
-1	-1	0	1	4567189	5123
-1	-1	0	2	1513216	2227
-1	-1	1	1	7998993	15837
-1	-1	1	2	5960162	17954
-1	-1	2	2	1450962	6407
0	0	0	0	26255	16
0	0	0	1	113921	323
0	0	0	2	42066	124
0	0	1	1	177392	1242
0	0	1	2	136733	976
0	0	2	2	36672	369
0	1	1	1	58413	581
0	1	1	2	80947	1064
0	1	2	2	48495	783
0	2	2	2	11608	223
1	1	1	1	514	16
1	1	1	2	1017	23
1	1	2	2	920	24
1	2	2	2	451	14
2	2	2	2	103	5
