-3	-3	-3	0	174765729	4594
-3	-3	-3	1	269037499	4530
-3	-3	-3	2	138641371	2533
-2	-2	-2	0	10046728	5618
-2	-2	-2	1	10909730	4612
-2	-2	-2	2	3137399	2169
-1	-1	0	0	840035	2273
-1	-1	0	1	1279945	3243
-1	-1	0	2	378230	1353
-1	-1	1	1	407284	1177
-1	-1	1	2	379317	1560
-1	-1	2	2	162708	551
0	0	0	0	63316	590
0	0	0	1	126106	1428
0	0	0	2	42627	650
0	0	1	1	65522	1075
0	0	1	2	68738	1073
0	0	2	2	32876	350
0	1	1	1	12182	339
0	1	1	2	32648	663
0	1	2	2	37250	474
0	2	2	2	12633	115
1	1	1	1	557	24
1	1	1	2	3656	63
1	1	2	2	6704	65
1	2	2	2	4685	61
2	2	2	2	1698	16
