-3	-3	-3	0	63927705	1956
-3	-3	-3	1	91659975	9221
-3	-3	-3	2	15796313	3209
-2	-2	-2	0	20174988	1294
-2	-2	-2	1	28032287	6858
-2	-2	-2	2	4639691	2146
-1	-1	0	0	1607172	294
-1	-1	0	1	4081084	3392
-1	-1	0	2	653672	1018
-1	-1	1	1	1185899	2299
-1	-1	1	2	413041	886
-1	-1	2	2	44059	118
0	0	0	0	57514	41
0	0	0	1	296767	571
0	0	0	2	48594	139
0	0	1	1	292119	1182
0	0	1	2	102626	485
0	0	2	2	13102	87
0	1	1	1	54832	293
0	1	1	2	31394	206
0	1	2	2	6368	54
0	2	2	2	598	0
1	1	1	1	2137	15
1	1	1	2	1947	18
1	1	2	2	627	3
1	2	2	2	73	2
2	2	2	2	4	0
