-3	-3	-3	0	3159415027	45169
-3	-3	-3	1	705806905	27531
-3	-3	-3	2	451831433	50300
-2	-2	-2	0	1647675208	114278
-2	-2	-2	1	344157233	53204
-2	-2	-2	2	179412751	71772
-1	-1	0	0	1086864519	116094
-1	-1	0	1	401333754	91260
-1	-1	0	2	177017602	93334
-1	-1	1	1	43431794	19496
-1	-1	1	2	46470973	44447
-1	-1	2	2	14677781	16410
0	0	0	0	717684744	88686
0	0	0	1	530137203	129431
0	0	0	2	232454999	127919
0	0	1	1	169925554	78178
0	0	1	2	181538614	178834
0	0	2	2	54705631	91453
0	1	1	1	28781364	23251
0	1	1	2	57412263	92205
0	1	2	2	45179718	122918
0	2	2	2	15387942	67751
1	1	1	1	2256190	2928
1	1	1	2	7618446	18462
1	1	2	2	11866078	47590
1	2	2	2	10991171	68777
2	2	2	2	5676020	55656
