-3	-3	-3	0	10475287749	208221
-3	-3	-3	1	2031464523	90573
-3	-3	-3	2	1207161340	183398
-2	-2	-2	0	6798651143	326593
-2	-2	-2	1	1254436689	131079
-2	-2	-2	2	658303210	153590
-1	-1	0	0	2874101140	303496
-1	-1	0	1	942419809	206980
-1	-1	0	2	418158018	169210
-1	-1	1	1	90443995	40973
-1	-1	1	2	97947509	82662
-1	-1	2	2	33377365	31143
0	0	0	0	1285263191	257456
0	0	0	1	847789886	303501
0	0	0	2	347534277	217156
0	0	1	1	248078887	152338
0	0	1	2	252829108	278053
0	0	2	2	73976200	127072
0	1	1	1	39062265	37141
0	1	1	2	75757364	128425
0	1	2	2	58805267	161801
0	2	2	2	20125334	98578
1	1	1	1	2870351	3706
1	1	1	2	9583929	22584
1	1	2	2	14989867	60680
1	2	2	2	14283111	108899
2	2	2	2	8012486	133003
